asset,intrinsic,kb,slot,required,routes,components,alt,code
src/assets/portal/portal-12.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p12,; { name: ""Inspection Reports"", count: 14, icon: ShieldCheck, img: p12.url },; { t: ""Reports"", n: 38, i: BarChart3, img: p12.url },; {[p06, p07, p11, p12, p14, p16].map((im, i) => ("
src/assets/portal/portal-13.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p13,; { name: ""Certificates"", count: 22, icon: Award, img: p13.url },; { t: ""Certificates"", n: 22, i: Award, img: p13.url },"
src/assets/portal/portal-14.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p14,; { name: ""Invoices"", count: 11, icon: DollarSign, img: p14.url },; {[p06, p07, p11, p12, p14, p16].map((im, i) => ("
src/assets/portal/portal-15.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p15,; { name: ""Packing Lists"", count: 8, icon: PackageCheck, img: p15.url },"
src/assets/portal/portal-16.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p16,; { name: ""Shipping Documents"", count: 10, icon: Truck, img: p16.url },; {[p06, p07, p11, p12, p14, p16].map((im, i) => ("
src/assets/portal/portal-17.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p17,; { name: ""Manuals"", count: 17, icon: FileText, img: p17.url },"
src/assets/portal/portal-18.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p18,"
src/assets/portal/portal-19.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p19,"
src/assets/portal/portal-20.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p20,"
src/assets/portal/portal-21.png.asset.json,CDN pointer,0,Card / section cover,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,Engineering assistance,"p21,; src={p21.url}"
src/assets/premium/01-aerial-factory.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang,src/components/site/FeaturedFactory.tsx,,const heroImg = heroImgAsset.url;
src/assets/premium/04-warehouse-racking.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/factory-development,src/routes/$lang.solutions.factory-development.tsx,,"image: warehouseAsset.url,"
src/assets/premium/12-engineer-bim.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/factory-development,src/routes/$lang.solutions.factory-development.tsx,,"image: bimAsset.url,"
src/assets/premium/18-boardroom.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/factory-development,src/routes/$lang.solutions.factory-development.tsx,,const investmentImg = boardroomAsset.url;
src/assets/premium/22-site-survey.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/factory-development,src/routes/$lang.solutions.factory-development.tsx,,"image: surveyAsset.url,"
src/assets/premium/23-commissioning.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/factory-development,src/routes/$lang.solutions.factory-development.tsx,,"image: commissioningAsset.url,"
src/assets/premium/24-masterplan.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/factory-development,src/routes/$lang.solutions.factory-development.tsx,,const heroImg = heroAsset.url;
src/assets/premium/25-prodline-hero.jpg.asset.json,CDN pointer,0,Full-bleed hero,"2400x1200 (2:1), safe centre crop",/$lang/solutions/production-lines,src/routes/$lang.solutions.production-lines.tsx,,const heroImg = heroImgAsset.url;
src/assets/premium/26-prodline-detail.jpg.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/solutions/production-lines,src/routes/$lang.solutions.production-lines.tsx,,const philosophyImg = philosophyImgAsset.url;
src/assets/premium/homepage-hero-desktop.jpg.asset.json,CDN pointer,0,Full-bleed hero,"2400x1200 (2:1), safe centre crop",/$lang,src/components/site/Hero.tsx,,const heroDesktop = heroDesktopAsset.url;
src/assets/premium/homepage-hero-mobile.jpg.asset.json,CDN pointer,0,Full-bleed hero,"2400x1200 (2:1), safe centre crop",/$lang,src/components/site/Hero.tsx,,const heroMobile = heroMobileAsset.url;
src/assets/project/dubai.jpg,1280x960,124,Card / section cover,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,NEVO Industrial — Dubai headquarters,src={dubaiImg}
src/assets/project/hero-factory.jpg,1920x1088,232,Full-bleed hero,"2400x1200 (2:1), safe centre crop",/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,NEVO engineering — 3D factory render,src={heroImg}
src/assets/project/tile-01.jpg,1280x960,123,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-02.jpg,1280x960,128,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-03.jpg,1280x960,156,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-04.jpg,1280x960,169,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-05.jpg,1280x960,103,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-06.jpg,1280x960,94,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-07.jpg,1280x960,124,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-08.jpg,1280x960,155,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile08,"
src/assets/project/tile-09.jpg,1280x960,138,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-10.jpg,1280x960,117,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile10,"
src/assets/project/tile-11.jpg,1280x960,153,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile11,"
src/assets/project/tile-12.jpg,1280x960,111,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-13.jpg,1280x960,208,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile13,"
src/assets/project/tile-14.jpg,1280x960,144,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile14,"
src/assets/project/tile-15.jpg,1280x960,153,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-16.jpg,1280x960,112,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-17.jpg,1280x960,177,Card / section cover,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,src={tile17}
src/assets/project/tile-18.jpg,1280x960,122,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile18,"
src/assets/project/tile-19.jpg,1280x960,151,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile19,"
src/assets/project/tile-20.jpg,1280x960,94,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-21.jpg,1280x960,149,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,
src/assets/project/tile-22.jpg,1280x960,92,Inline illustration / card,1600x900 (16:9),/$lang/project-inquiry,src/routes/$lang.project-inquiry.tsx,,"img: tile22,"
src/assets/quality/qa-01-lab.jpg,1600x1067,140,Card / section cover,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa01,; src={qa01}"
src/assets/quality/qa-02-thickness.jpg,1600x1067,74,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa02,"
src/assets/quality/qa-03-fire.jpg,1600x1067,117,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa03,"
src/assets/quality/qa-04-thermal.jpg,1600x1067,92,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa04,"
src/assets/quality/qa-05-adhesion.jpg,1600x1067,188,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa05,"
src/assets/quality/qa-06-dimensional.jpg,1600x1067,176,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa06,"
src/assets/quality/qa-07-density.jpg,1600x1067,87,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa07,"
src/assets/quality/qa-08-iso.jpg,1600x1067,175,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa08,"
src/assets/quality/qa-09-audit.jpg,1600x1067,216,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa09,"
src/assets/quality/qa-10-shipment.jpg,1600x1067,214,Inline illustration / card,1600x900 (16:9),/$lang/quality,src/routes/$lang.quality.tsx,,"img: qa10,"
src/assets/raw-materials/adhesive-sealants.jpg,1600x1200,159,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgAdhesive,"
src/assets/raw-materials/aluzinc-coil.jpg,196x237,13,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgAluzinc,"
src/assets/raw-materials/finished-panels.jpg,341x352,33,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgFinished,"
src/assets/raw-materials/gi-coil.jpg,196x237,11,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgGI,"
src/assets/raw-materials/hero-production-line.jpg,1920x1088,234,Full-bleed hero,"2400x1200 (2:1), safe centre crop",/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,NEVO continuous double-belt laminator producing a PIR sandwich panel,src={hero}
src/assets/raw-materials/mdi-ibc.jpg,1600x1200,245,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgMDIIBC,"
src/assets/raw-materials/pir-core.jpg,1600x1200,183,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgPIRCore,"
src/assets/raw-materials/pir-sandwich.jpg,512x410,53,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgPIRPanel,"
src/assets/raw-materials/polyol-drum.jpg,1600x1200,303,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgPolyolDrum,"
src/assets/raw-materials/polyol-ibc.jpg,1600x1200,214,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgPolyolIBC,"
src/assets/raw-materials/ppgi-coil.jpg,1600x1200,259,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgPPGI,"
src/assets/raw-materials/prepainted-coil.jpg,202x237,11,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgPrepainted,"
src/assets/raw-materials/production-line.jpg,512x398,58,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgProdLine,"
src/assets/raw-materials/rock-wool-core.jpg,248x175,12,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgRockCore,"
src/assets/raw-materials/rock-wool-panel.jpg,250x175,13,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgRockPanel,"
src/assets/raw-materials/warehouse-chemical.jpg,1600x1200,282,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgWhChem,"
src/assets/raw-materials/warehouse-coil.jpg,250x170,14,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgWhCoil,"
src/assets/raw-materials/warehouse-raw.jpg,246x170,13,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgWhRaw,"
src/assets/raw-materials/warehouse-shipping.jpg,250x170,11,Inline illustration / card,1600x900 (16:9),/$lang/solutions/raw-materials,src/routes/$lang.solutions.raw-materials.tsx,,"img: imgWhShip,"
src/assets/research/ri-01-rd-lab.jpg,1024x1024,153,Card / section cover,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri01,; src={ri01}"
src/assets/research/ri-02-material-science.jpg,1024x1024,130,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri02,"
src/assets/research/ri-03-pir-foam.jpg,1024x1024,149,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri03,"
src/assets/research/ri-04-fire.jpg,1024x1024,150,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri04,"
src/assets/research/ri-05-thermal.jpg,1024x1024,125,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri05,"
src/assets/research/ri-06-digital-twin.jpg,1024x1024,139,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri06,"
src/assets/research/ri-07-prototype-line.jpg,1024x1024,150,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri07,"
src/assets/research/ri-08-ai-analytics.jpg,1024x1024,117,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri08,"
src/assets/research/ri-09-collaboration.jpg,1024x1024,133,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri09,"
src/assets/research/ri-10-future-lab.jpg,1024x1024,112,Inline illustration / card,1600x900 (16:9),/$lang/research-innovation,src/routes/$lang.research-innovation.tsx,,"img: ri10,"
src/assets/tools/hero-cockpit.jpg,1920x1088,149,Full-bleed hero,"2400x1200 (2:1), safe centre crop",/$lang/engineering-tools,src/routes/$lang.engineering-tools.tsx,,src={heroCockpit}
